region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
Haryana,2020-04-01,nowcast,1.2,0.7,1.6,1,1.3,0.24
Haryana,2020-04-02,nowcast,1.1,0.7,1.5,0.9,1.2,0.34
Haryana,2020-04-03,nowcast,1,0.6,1.4,0.8,1.2,0.48
Haryana,2020-04-04,nowcast,0.9,0.6,1.3,0.8,1.1,0.61
Haryana,2020-04-05,nowcast,0.9,0.5,1.2,0.8,1,0.7
Haryana,2020-04-06,nowcast,0.9,0.5,1.2,0.7,1,0.76
Haryana,2020-04-07,nowcast,0.8,0.5,1.2,0.7,0.9,0.77
Haryana,2020-04-08,nowcast,0.9,0.5,1.3,0.7,1,0.74
Haryana,2020-04-09,nowcast,0.9,0.5,1.3,0.7,1,0.69
Haryana,2020-04-10,nowcast,0.9,0.5,1.4,0.8,1.1,0.6
Haryana,2020-04-11,nowcast,1,0.6,1.4,0.8,1.1,0.53
Haryana,2020-04-12,nowcast,1,0.6,1.5,0.8,1.1,0.44
Haryana,2020-04-13,nowcast,1.1,0.6,1.5,0.8,1.2,0.36
Haryana,2020-04-14,nowcast,1.1,0.7,1.6,1,1.3,0.27
Haryana,2020-04-15,nowcast,1.2,0.7,1.6,1,1.3,0.24
Haryana,2020-04-16,nowcast,1.2,0.8,1.6,1,1.3,0.19
Haryana,2020-04-17,nowcast,1.2,0.8,1.7,1.1,1.4,0.14
Haryana,2020-04-18,nowcast,1.3,0.9,1.7,1.1,1.4,0.1
Haryana,2020-04-19,nowcast,1.3,0.9,1.8,1.1,1.5,0.07
Haryana,2020-04-20,nowcast,1.4,0.9,1.8,1.2,1.5,0.04
Haryana,2020-04-21,nowcast,1.4,1,1.8,1.2,1.5,0.03
Haryana,2020-04-22,nowcast,1.4,1,1.8,1.2,1.5,0.02
Haryana,2020-04-23,nowcast,1.4,1.1,1.8,1.3,1.5,0.02
Haryana,2020-04-24,nowcast,1.4,1.1,1.8,1.3,1.5,0.02
Haryana,2020-04-25,nowcast,1.4,1.1,1.8,1.2,1.5,0.02
Haryana,2020-04-26,nowcast,1.4,1,1.7,1.3,1.5,0.03
Haryana,2020-04-27,nowcast,1.3,1,1.7,1.2,1.5,0.04
Haryana,2020-04-28,nowcast,1.3,1,1.6,1.2,1.4,0.07
Haryana,2020-04-29,nowcast,1.2,0.9,1.5,1.1,1.3,0.11
Haryana,2020-04-30,nowcast,1.2,0.9,1.4,1.1,1.3,0.19
Haryana,2020-05-01,nowcast,1.1,0.8,1.4,1,1.2,0.28
Haryana,2020-05-02,nowcast,1,0.8,1.3,0.9,1.1,0.41
Haryana,2020-05-03,nowcast,1,0.8,1.2,0.9,1.1,0.49
Haryana,2020-05-04,nowcast,1,0.7,1.2,0.9,1.1,0.53
Haryana,2020-05-05,nowcast,1,0.8,1.2,0.9,1.1,0.53
Haryana,2020-05-06,nowcast,1,0.8,1.2,0.9,1.1,0.53
Haryana,2020-05-07,nowcast,1,0.8,1.2,0.9,1.1,0.52
Haryana,2020-05-08,nowcast,1,0.8,1.2,0.9,1.1,0.46
Haryana,2020-05-09,nowcast,1,0.8,1.3,0.9,1.1,0.39
Haryana,2020-05-10,nowcast,1.1,0.8,1.3,0.9,1.1,0.31
Haryana,2020-05-11,nowcast,1.1,0.9,1.3,1,1.1,0.24
Haryana,2020-05-12,nowcast,1.1,0.9,1.4,1,1.2,0.19
Haryana,2020-05-13,nowcast,1.1,0.9,1.4,1,1.2,0.13
Haryana,2020-05-14,nowcast,1.2,0.9,1.4,1.1,1.2,0.07
Haryana,2020-05-15,nowcast,1.2,1,1.4,1.1,1.3,0.05
Haryana,2020-05-16,nowcast,1.2,1,1.5,1.1,1.3,0.04
Haryana,2020-05-17,nowcast,1.2,1,1.5,1.1,1.3,0.02
Haryana,2020-05-18,nowcast,1.3,1,1.5,1.2,1.3,0.02
Haryana,2020-05-19,nowcast,1.2,1,1.5,1.2,1.3,0.03
Haryana,2020-05-20,forecast,1.2,0.9,1.6,1.1,1.3,0.08
Haryana,2020-05-21,forecast,1.2,0.9,1.6,1.1,1.4,0.11
Haryana,2020-05-22,forecast,1.2,0.9,1.6,1.1,1.4,0.14
Haryana,2020-05-23,forecast,1.2,0.8,1.7,1.1,1.4,0.16
Haryana,2020-05-24,forecast,1.2,0.8,1.7,1.1,1.4,0.17
Haryana,2020-05-25,forecast,1.2,0.8,1.7,1.1,1.4,0.19
Haryana,2020-05-26,forecast,1.2,0.8,1.7,1,1.4,0.19
Haryana,2020-05-27,forecast,1.2,0.7,1.8,1,1.4,0.2
Haryana,2020-05-28,forecast,1.2,0.7,1.8,1.1,1.5,0.21
Haryana,2020-05-29,forecast,1.2,0.7,1.8,1,1.5,0.23
Haryana,2020-05-30,forecast,1.2,0.7,1.8,1,1.4,0.23
Haryana,2020-05-31,forecast,1.2,0.6,1.8,1,1.4,0.23
Haryana,2020-06-01,forecast,1.3,0.6,1.9,1,1.5,0.25
Haryana,2020-06-02,forecast,1.2,0.7,1.9,1,1.5,0.24
Himachal Pradesh,2020-04-04,nowcast,0.9,0.2,1.6,0.5,1.1,0.61
Himachal Pradesh,2020-04-05,nowcast,0.8,0.1,1.5,0.4,1,0.68
Himachal Pradesh,2020-04-06,nowcast,0.8,0.1,1.5,0.4,0.9,0.71
Himachal Pradesh,2020-04-07,nowcast,0.7,0.1,1.4,0.4,0.9,0.74
Himachal Pradesh,2020-04-08,nowcast,0.7,0,1.4,0.3,0.8,0.74
Himachal Pradesh,2020-04-09,nowcast,0.7,0,1.5,0.3,0.9,0.74
Himachal Pradesh,2020-04-10,nowcast,0.7,0.1,1.5,0.3,0.8,0.74
Himachal Pradesh,2020-04-11,nowcast,0.7,0,1.6,0.2,0.8,0.71
Himachal Pradesh,2020-04-12,nowcast,0.7,0,1.6,0.3,0.8,0.71
Himachal Pradesh,2020-04-13,nowcast,0.7,0,1.6,0.3,0.8,0.71
Himachal Pradesh,2020-04-14,nowcast,0.7,0,1.6,0.2,0.8,0.71
Himachal Pradesh,2020-04-15,nowcast,0.7,0,1.7,0.2,0.8,0.7
Himachal Pradesh,2020-04-16,nowcast,0.7,0,1.8,0.2,0.8,0.67
Himachal Pradesh,2020-04-17,nowcast,0.7,0,2,0.2,0.9,0.66
Himachal Pradesh,2020-04-18,nowcast,0.8,0,2.2,0.2,0.9,0.61
Himachal Pradesh,2020-04-19,nowcast,0.9,0,2.5,0.2,1,0.55
Himachal Pradesh,2020-04-20,nowcast,1,0,2.8,0.2,1.2,0.49
Himachal Pradesh,2020-04-21,nowcast,1.1,0,2.9,0.3,1.3,0.44
Himachal Pradesh,2020-04-22,nowcast,1.3,0,3.3,0.4,1.5,0.37
Himachal Pradesh,2020-04-23,nowcast,1.4,0,3.2,0.5,1.6,0.33
Himachal Pradesh,2020-04-24,nowcast,1.6,0.1,3.5,0.7,1.9,0.25
Himachal Pradesh,2020-04-25,nowcast,1.7,0.2,3.5,0.7,2,0.21
Himachal Pradesh,2020-04-26,nowcast,1.8,0.3,3.7,0.9,2.1,0.17
Himachal Pradesh,2020-04-27,nowcast,1.8,0.4,3.5,1,2.1,0.14
Himachal Pradesh,2020-04-28,nowcast,1.8,0.4,3.4,1,2.1,0.12
Himachal Pradesh,2020-04-29,nowcast,1.8,0.5,3.2,1.2,2.1,0.11
Himachal Pradesh,2020-04-30,nowcast,1.8,0.7,3.2,1.1,2,0.09
Himachal Pradesh,2020-05-01,nowcast,1.7,0.7,2.9,1.2,2,0.1
Himachal Pradesh,2020-05-02,nowcast,1.7,0.8,2.8,1.2,1.9,0.09
Himachal Pradesh,2020-05-03,nowcast,1.6,0.8,2.6,1.2,1.9,0.09
Himachal Pradesh,2020-05-04,nowcast,1.6,0.8,2.5,1.2,1.9,0.09
Himachal Pradesh,2020-05-05,nowcast,1.6,0.8,2.4,1.2,1.8,0.08
Himachal Pradesh,2020-05-06,nowcast,1.5,0.9,2.3,1.2,1.7,0.08
Himachal Pradesh,2020-05-07,nowcast,1.5,0.9,2.3,1.2,1.7,0.08
Himachal Pradesh,2020-05-08,nowcast,1.5,0.8,2.1,1.2,1.7,0.08
Himachal Pradesh,2020-05-09,nowcast,1.5,0.9,2.2,1.2,1.7,0.06
Himachal Pradesh,2020-05-10,nowcast,1.5,1,2.1,1.3,1.7,0.05
Himachal Pradesh,2020-05-11,nowcast,1.5,1,2.1,1.2,1.7,0.04
Himachal Pradesh,2020-05-12,nowcast,1.5,1,2.1,1.3,1.7,0.04
Himachal Pradesh,2020-05-13,nowcast,1.5,1,2.1,1.3,1.7,0.02
Himachal Pradesh,2020-05-14,nowcast,1.5,1.1,2.1,1.3,1.7,0.03
Himachal Pradesh,2020-05-15,nowcast,1.5,1,2,1.3,1.6,0.02
Himachal Pradesh,2020-05-16,nowcast,1.4,1,1.9,1.3,1.6,0.04
Himachal Pradesh,2020-05-17,nowcast,1.4,1,1.8,1.2,1.5,0.05
Himachal Pradesh,2020-05-18,nowcast,1.3,0.9,1.7,1.2,1.5,0.09
Himachal Pradesh,2020-05-19,nowcast,1.3,0.9,1.7,1.1,1.4,0.11
Jammu and Kashmir,2020-03-25,nowcast,1.4,0.9,2,1.2,1.6,0.08
Jammu and Kashmir,2020-03-26,nowcast,1.4,0.9,1.9,1.2,1.6,0.09
Jammu and Kashmir,2020-03-27,nowcast,1.4,0.9,1.9,1.1,1.5,0.1
Jammu and Kashmir,2020-03-28,nowcast,1.3,0.9,1.8,1.1,1.5,0.09
Jammu and Kashmir,2020-03-29,nowcast,1.3,0.9,1.8,1.2,1.5,0.1
Jammu and Kashmir,2020-03-30,nowcast,1.3,0.9,1.8,1.1,1.5,0.08
Jammu and Kashmir,2020-03-31,nowcast,1.3,0.9,1.7,1.1,1.5,0.09
Jammu and Kashmir,2020-04-01,nowcast,1.3,0.9,1.7,1.1,1.4,0.09
Jammu and Kashmir,2020-04-02,nowcast,1.3,0.9,1.6,1.1,1.4,0.11
Jammu and Kashmir,2020-04-03,nowcast,1.2,0.9,1.6,1.1,1.3,0.13
Jammu and Kashmir,2020-04-04,nowcast,1.2,0.9,1.5,1.1,1.3,0.17
Jammu and Kashmir,2020-04-05,nowcast,1.1,0.8,1.5,1,1.3,0.22
Jammu and Kashmir,2020-04-06,nowcast,1.1,0.8,1.4,1,1.2,0.28
Jammu and Kashmir,2020-04-07,nowcast,1.1,0.7,1.3,0.9,1.2,0.36
Jammu and Kashmir,2020-04-08,nowcast,1,0.7,1.3,0.9,1.1,0.43
Jammu and Kashmir,2020-04-09,nowcast,1,0.7,1.3,0.9,1.1,0.44
Jammu and Kashmir,2020-04-10,nowcast,1,0.7,1.3,0.9,1.1,0.44
Jammu and Kashmir,2020-04-11,nowcast,1,0.7,1.3,0.9,1.1,0.44
Jammu and Kashmir,2020-04-12,nowcast,1,0.8,1.4,0.9,1.1,0.41
Jammu and Kashmir,2020-04-13,nowcast,1.1,0.8,1.4,0.9,1.1,0.35
Jammu and Kashmir,2020-04-14,nowcast,1.1,0.8,1.4,0.9,1.1,0.3
Jammu and Kashmir,2020-04-15,nowcast,1.1,0.8,1.4,1,1.2,0.25
Jammu and Kashmir,2020-04-16,nowcast,1.1,0.9,1.5,1,1.2,0.18
Jammu and Kashmir,2020-04-17,nowcast,1.2,0.9,1.4,1,1.2,0.16
Jammu and Kashmir,2020-04-18,nowcast,1.2,0.9,1.5,1,1.2,0.16
Jammu and Kashmir,2020-04-19,nowcast,1.1,0.9,1.4,1,1.2,0.16
Jammu and Kashmir,2020-04-20,nowcast,1.1,0.9,1.4,1,1.2,0.17
Jammu and Kashmir,2020-04-21,nowcast,1.1,0.9,1.4,1,1.2,0.21
Jammu and Kashmir,2020-04-22,nowcast,1.1,0.8,1.4,1,1.2,0.25
Jammu and Kashmir,2020-04-23,nowcast,1.1,0.8,1.3,1,1.2,0.28
Jammu and Kashmir,2020-04-24,nowcast,1.1,0.8,1.3,1,1.2,0.31
Jammu and Kashmir,2020-04-25,nowcast,1.1,0.8,1.3,1,1.2,0.3
Jammu and Kashmir,2020-04-26,nowcast,1.1,0.8,1.3,1,1.2,0.3
Jammu and Kashmir,2020-04-27,nowcast,1.1,0.8,1.3,1,1.2,0.25
Jammu and Kashmir,2020-04-28,nowcast,1.1,0.8,1.4,1,1.2,0.27
Jammu and Kashmir,2020-04-29,nowcast,1.1,0.9,1.3,1,1.2,0.23
Jammu and Kashmir,2020-04-30,nowcast,1.1,0.9,1.4,1,1.2,0.19
Jammu and Kashmir,2020-05-01,nowcast,1.1,0.9,1.4,1,1.2,0.17
Jammu and Kashmir,2020-05-02,nowcast,1.1,0.9,1.4,1,1.2,0.14
Jammu and Kashmir,2020-05-03,nowcast,1.2,0.9,1.5,1.1,1.3,0.08
Jammu and Kashmir,2020-05-04,nowcast,1.2,1,1.5,1.1,1.3,0.06
Jammu and Kashmir,2020-05-05,nowcast,1.2,1,1.5,1.1,1.3,0.04
Jammu and Kashmir,2020-05-06,nowcast,1.2,1,1.5,1.1,1.3,0.03
Jammu and Kashmir,2020-05-07,nowcast,1.3,1,1.5,1.2,1.3,0.01
Jammu and Kashmir,2020-05-08,nowcast,1.3,1.1,1.5,1.2,1.4,0.02
Jammu and Kashmir,2020-05-09,nowcast,1.3,1.1,1.5,1.2,1.4,0.02
Jammu and Kashmir,2020-05-10,nowcast,1.3,1.1,1.5,1.2,1.4,0.02
Jammu and Kashmir,2020-05-11,nowcast,1.3,1.1,1.5,1.2,1.3,0.02
Jammu and Kashmir,2020-05-12,nowcast,1.2,1,1.4,1.2,1.3,0.03
Jammu and Kashmir,2020-05-13,nowcast,1.2,1,1.4,1.1,1.3,0.05
Jammu and Kashmir,2020-05-14,nowcast,1.2,1,1.4,1.1,1.3,0.07
Jammu and Kashmir,2020-05-15,nowcast,1.2,1,1.3,1.1,1.2,0.1
Jammu and Kashmir,2020-05-16,nowcast,1.1,0.9,1.3,1.1,1.2,0.11
Jammu and Kashmir,2020-05-17,nowcast,1.1,1,1.3,1.1,1.2,0.1
Jammu and Kashmir,2020-05-18,nowcast,1.1,1,1.3,1.1,1.2,0.07
Jammu and Kashmir,2020-05-19,nowcast,1.2,1,1.4,1.1,1.2,0.06
Jammu and Kashmir,2020-05-20,forecast,1.2,0.9,1.4,1.1,1.3,0.13
Jammu and Kashmir,2020-05-21,forecast,1.2,0.9,1.5,1.1,1.3,0.15
Jammu and Kashmir,2020-05-22,forecast,1.2,0.9,1.5,1.1,1.3,0.16
Jammu and Kashmir,2020-05-23,forecast,1.2,0.9,1.5,1.1,1.3,0.18
Jammu and Kashmir,2020-05-24,forecast,1.2,0.8,1.5,1,1.3,0.18
Jammu and Kashmir,2020-05-25,forecast,1.2,0.8,1.5,1,1.3,0.19
Jammu and Kashmir,2020-05-26,forecast,1.2,0.8,1.6,1,1.3,0.21
Jammu and Kashmir,2020-05-27,forecast,1.2,0.8,1.6,1.1,1.4,0.22
Jammu and Kashmir,2020-05-28,forecast,1.2,0.8,1.6,1,1.3,0.23
Jammu and Kashmir,2020-05-29,forecast,1.2,0.7,1.6,1,1.3,0.23
Jammu and Kashmir,2020-05-30,forecast,1.2,0.7,1.6,1,1.3,0.24
Jammu and Kashmir,2020-05-31,forecast,1.2,0.7,1.6,1,1.3,0.24
Jammu and Kashmir,2020-06-01,forecast,1.2,0.7,1.6,1,1.4,0.25
Jammu and Kashmir,2020-06-02,forecast,1.2,0.7,1.7,1,1.4,0.26
Jharkhand,2020-04-09,nowcast,1.2,0.5,2.1,0.9,1.5,0.26
Jharkhand,2020-04-10,nowcast,1.2,0.6,2.1,0.9,1.5,0.28
Jharkhand,2020-04-11,nowcast,1.2,0.5,2,0.9,1.5,0.27
Jharkhand,2020-04-12,nowcast,1.3,0.6,2,0.9,1.5,0.26
Jharkhand,2020-04-13,nowcast,1.2,0.6,2,0.9,1.4,0.24
Jharkhand,2020-04-14,nowcast,1.3,0.6,2,1,1.4,0.22
Jharkhand,2020-04-15,nowcast,1.3,0.6,2,1,1.5,0.22
Jharkhand,2020-04-16,nowcast,1.3,0.7,2,1,1.5,0.21
Jharkhand,2020-04-17,nowcast,1.3,0.6,1.9,1,1.5,0.22
Jharkhand,2020-04-18,nowcast,1.3,0.7,1.9,1,1.5,0.21
Jharkhand,2020-04-19,nowcast,1.2,0.7,1.8,1,1.4,0.24
Jharkhand,2020-04-20,nowcast,1.2,0.6,1.8,0.9,1.4,0.26
Jharkhand,2020-04-21,nowcast,1.1,0.6,1.7,0.9,1.3,0.31
Jharkhand,2020-04-22,nowcast,1.1,0.6,1.6,0.9,1.3,0.37
Jharkhand,2020-04-23,nowcast,1,0.5,1.5,0.8,1.2,0.46
Jharkhand,2020-04-24,nowcast,1,0.5,1.5,0.8,1.1,0.53
Jharkhand,2020-04-25,nowcast,1,0.4,1.4,0.8,1.1,0.57
Jharkhand,2020-04-26,nowcast,1,0.5,1.5,0.7,1.1,0.56
Jharkhand,2020-04-27,nowcast,1,0.5,1.6,0.8,1.1,0.53
Jharkhand,2020-04-28,nowcast,1,0.6,1.6,0.8,1.2,0.43
Jharkhand,2020-04-29,nowcast,1.1,0.6,1.7,0.8,1.2,0.35
Jharkhand,2020-04-30,nowcast,1.2,0.7,1.8,0.9,1.3,0.24
Jharkhand,2020-05-01,nowcast,1.3,0.7,1.9,1,1.4,0.18
Jharkhand,2020-05-02,nowcast,1.3,0.8,1.8,1,1.4,0.14
Jharkhand,2020-05-03,nowcast,1.3,0.8,1.9,1.1,1.5,0.13
Jharkhand,2020-05-04,nowcast,1.3,0.8,1.8,1.1,1.5,0.12
Jharkhand,2020-05-05,nowcast,1.3,0.8,1.8,1.1,1.5,0.11
Jharkhand,2020-05-06,nowcast,1.3,0.8,1.8,1.1,1.4,0.12
Jharkhand,2020-05-07,nowcast,1.3,0.9,1.8,1.1,1.5,0.1
Jharkhand,2020-05-08,nowcast,1.3,0.9,1.8,1.1,1.5,0.09
Jharkhand,2020-05-09,nowcast,1.3,0.9,1.8,1.1,1.5,0.09
Jharkhand,2020-05-10,nowcast,1.3,0.9,1.8,1.1,1.5,0.08
Jharkhand,2020-05-11,nowcast,1.3,1,1.8,1.1,1.4,0.06
Jharkhand,2020-05-12,nowcast,1.3,0.9,1.7,1.2,1.5,0.06
Jharkhand,2020-05-13,nowcast,1.3,0.9,1.7,1.2,1.4,0.06
Jharkhand,2020-05-14,nowcast,1.3,0.9,1.7,1.2,1.4,0.07
Jharkhand,2020-05-15,nowcast,1.3,1,1.7,1.2,1.4,0.06
Jharkhand,2020-05-16,nowcast,1.3,1,1.7,1.2,1.4,0.06
Jharkhand,2020-05-17,nowcast,1.3,0.9,1.6,1.1,1.4,0.08
Jharkhand,2020-05-18,nowcast,1.2,0.9,1.6,1.1,1.4,0.1
Jharkhand,2020-05-19,nowcast,1.2,0.9,1.6,1.1,1.3,0.12
Jharkhand,2020-05-20,forecast,1.3,0.8,1.7,1.1,1.4,0.17
Jharkhand,2020-05-21,forecast,1.3,0.8,1.8,1,1.4,0.18
Jharkhand,2020-05-22,forecast,1.3,0.7,1.9,1,1.5,0.2
Jharkhand,2020-05-23,forecast,1.3,0.7,1.9,1,1.5,0.22
Jharkhand,2020-05-24,forecast,1.3,0.7,1.9,1,1.5,0.23
Jharkhand,2020-05-25,forecast,1.3,0.6,2,1,1.5,0.23
Jharkhand,2020-05-26,forecast,1.3,0.6,1.9,1,1.5,0.25
Jharkhand,2020-05-27,forecast,1.3,0.6,2,1,1.5,0.25
Jharkhand,2020-05-28,forecast,1.3,0.5,2,1,1.5,0.26
Jharkhand,2020-05-29,forecast,1.3,0.5,2.1,1,1.6,0.26
Jharkhand,2020-05-30,forecast,1.3,0.5,2.1,1,1.6,0.28
Jharkhand,2020-05-31,forecast,1.3,0.4,2.1,1,1.6,0.28
Jharkhand,2020-06-01,forecast,1.3,0.4,2.1,1,1.6,0.28
Jharkhand,2020-06-02,forecast,1.3,0.4,2.1,1,1.6,0.29
Karnataka,2020-03-14,nowcast,1.5,0.8,2.4,1.2,1.8,0.1
Karnataka,2020-03-15,nowcast,1.5,0.8,2.3,1.2,1.8,0.11
Karnataka,2020-03-16,nowcast,1.5,0.8,2.2,1.2,1.7,0.11
Karnataka,2020-03-17,nowcast,1.4,0.8,2.1,1.2,1.7,0.11
Karnataka,2020-03-18,nowcast,1.4,0.8,2,1.1,1.6,0.12
Karnataka,2020-03-19,nowcast,1.4,0.8,1.9,1.1,1.5,0.12
Karnataka,2020-03-20,nowcast,1.3,0.8,1.9,1.1,1.5,0.16
Karnataka,2020-03-21,nowcast,1.3,0.8,1.8,1,1.4,0.15
Karnataka,2020-03-22,nowcast,1.3,0.7,1.8,1.1,1.4,0.18
Karnataka,2020-03-23,nowcast,1.2,0.7,1.7,1,1.4,0.21
Karnataka,2020-03-24,nowcast,1.2,0.7,1.7,1,1.4,0.22
Karnataka,2020-03-25,nowcast,1.2,0.7,1.6,1,1.3,0.23
Karnataka,2020-03-26,nowcast,1.2,0.8,1.6,1,1.3,0.23
Karnataka,2020-03-27,nowcast,1.2,0.8,1.6,1,1.3,0.23
Karnataka,2020-03-28,nowcast,1.2,0.8,1.6,1,1.3,0.24
Karnataka,2020-03-29,nowcast,1.2,0.7,1.6,1,1.3,0.23
Karnataka,2020-03-30,nowcast,1.2,0.8,1.6,1,1.3,0.22
Karnataka,2020-03-31,nowcast,1.2,0.8,1.6,1,1.3,0.21
Karnataka,2020-04-01,nowcast,1.2,0.8,1.5,1,1.3,0.2
Karnataka,2020-04-02,nowcast,1.2,0.8,1.6,1,1.3,0.18
Karnataka,2020-04-03,nowcast,1.2,0.8,1.6,1,1.3,0.18
Karnataka,2020-04-04,nowcast,1.2,0.8,1.6,1,1.3,0.16
Karnataka,2020-04-05,nowcast,1.2,0.9,1.6,1,1.3,0.14
Karnataka,2020-04-06,nowcast,1.2,0.9,1.6,1.1,1.3,0.15
Karnataka,2020-04-07,nowcast,1.2,0.9,1.6,1,1.3,0.15
Karnataka,2020-04-08,nowcast,1.2,0.9,1.6,1.1,1.3,0.14
Karnataka,2020-04-09,nowcast,1.2,0.9,1.5,1.1,1.3,0.16
Karnataka,2020-04-10,nowcast,1.2,0.8,1.5,1,1.3,0.19
Karnataka,2020-04-11,nowcast,1.1,0.8,1.4,1,1.2,0.24
Karnataka,2020-04-12,nowcast,1.1,0.8,1.4,1,1.2,0.31
Karnataka,2020-04-13,nowcast,1.1,0.8,1.3,1,1.2,0.37
Karnataka,2020-04-14,nowcast,1,0.7,1.3,0.9,1.1,0.47
Karnataka,2020-04-15,nowcast,1,0.7,1.3,0.9,1.1,0.53
Karnataka,2020-04-16,nowcast,1,0.7,1.3,0.9,1.1,0.57
Karnataka,2020-04-17,nowcast,1,0.7,1.3,0.9,1.1,0.56
Karnataka,2020-04-18,nowcast,1,0.7,1.3,0.9,1.1,0.52
Karnataka,2020-04-19,nowcast,1,0.8,1.3,0.9,1.1,0.45
Karnataka,2020-04-20,nowcast,1,0.8,1.4,0.9,1.1,0.39
Karnataka,2020-04-21,nowcast,1.1,0.8,1.4,0.9,1.2,0.31
Karnataka,2020-04-22,nowcast,1.1,0.8,1.5,1,1.2,0.26
Karnataka,2020-04-23,nowcast,1.1,0.8,1.5,1,1.2,0.2
Karnataka,2020-04-24,nowcast,1.2,0.9,1.5,1,1.3,0.14
Karnataka,2020-04-25,nowcast,1.2,0.9,1.6,1.1,1.3,0.09
Karnataka,2020-04-26,nowcast,1.2,1,1.6,1.1,1.3,0.06
Karnataka,2020-04-27,nowcast,1.3,1,1.6,1.1,1.4,0.04
Karnataka,2020-04-28,nowcast,1.3,1,1.6,1.2,1.4,0.03
Karnataka,2020-04-29,nowcast,1.3,1,1.6,1.2,1.4,0.02
Karnataka,2020-04-30,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
Karnataka,2020-05-01,nowcast,1.3,1.1,1.6,1.2,1.4,0.01
Karnataka,2020-05-02,nowcast,1.3,1.1,1.6,1.2,1.4,0.01
Karnataka,2020-05-03,nowcast,1.3,1.1,1.6,1.2,1.4,0.01
Karnataka,2020-05-04,nowcast,1.3,1.1,1.6,1.2,1.4,0.01
Karnataka,2020-05-05,nowcast,1.3,1.1,1.6,1.2,1.4,0.01
Karnataka,2020-05-06,nowcast,1.3,1.1,1.6,1.2,1.4,0
Karnataka,2020-05-07,nowcast,1.3,1.1,1.6,1.3,1.4,0
Karnataka,2020-05-08,nowcast,1.3,1.1,1.6,1.2,1.4,0
Karnataka,2020-05-09,nowcast,1.3,1.1,1.6,1.3,1.4,0
Karnataka,2020-05-10,nowcast,1.3,1.1,1.5,1.3,1.4,0
Karnataka,2020-05-11,nowcast,1.3,1.2,1.5,1.3,1.4,0
Karnataka,2020-05-12,nowcast,1.3,1.2,1.5,1.3,1.4,0
Karnataka,2020-05-13,nowcast,1.3,1.1,1.5,1.2,1.4,0
Karnataka,2020-05-14,nowcast,1.3,1.1,1.5,1.2,1.4,0
Karnataka,2020-05-15,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Karnataka,2020-05-16,nowcast,1.2,1.1,1.4,1.2,1.3,0.02
Karnataka,2020-05-17,nowcast,1.2,1,1.4,1.1,1.3,0.05
Karnataka,2020-05-18,nowcast,1.1,1,1.3,1.1,1.2,0.1
Karnataka,2020-05-19,nowcast,1.1,0.9,1.3,1,1.2,0.2
Karnataka,2020-05-20,forecast,1.1,0.9,1.4,1,1.2,0.21
Karnataka,2020-05-21,forecast,1.1,0.9,1.4,1,1.3,0.23
Karnataka,2020-05-22,forecast,1.1,0.8,1.4,1,1.3,0.25
Karnataka,2020-05-23,forecast,1.1,0.8,1.4,1,1.3,0.25
Karnataka,2020-05-24,forecast,1.1,0.8,1.5,1,1.3,0.26
Karnataka,2020-05-25,forecast,1.1,0.8,1.5,1,1.3,0.27
Karnataka,2020-05-26,forecast,1.1,0.7,1.5,1,1.3,0.28
Karnataka,2020-05-27,forecast,1.1,0.7,1.5,1,1.3,0.31
Karnataka,2020-05-28,forecast,1.1,0.7,1.6,1,1.3,0.29
Karnataka,2020-05-29,forecast,1.1,0.7,1.6,1,1.3,0.3
Karnataka,2020-05-30,forecast,1.1,0.7,1.6,1,1.3,0.31
Karnataka,2020-05-31,forecast,1.1,0.7,1.6,1,1.3,0.32
Karnataka,2020-06-01,forecast,1.1,0.6,1.6,1,1.3,0.33
Karnataka,2020-06-02,forecast,1.1,0.6,1.6,1,1.4,0.33
Kerala,2020-03-14,nowcast,1.5,0.9,2,1.2,1.6,0.06
Kerala,2020-03-15,nowcast,1.5,1,2,1.2,1.6,0.05
Kerala,2020-03-16,nowcast,1.4,0.9,1.9,1.2,1.6,0.06
Kerala,2020-03-17,nowcast,1.4,0.9,1.8,1.2,1.5,0.07
Kerala,2020-03-18,nowcast,1.3,0.9,1.8,1.1,1.5,0.08
Kerala,2020-03-19,nowcast,1.3,0.8,1.7,1.1,1.4,0.14
Kerala,2020-03-20,nowcast,1.2,0.8,1.6,1.1,1.3,0.17
Kerala,2020-03-21,nowcast,1.1,0.8,1.5,1,1.3,0.26
Kerala,2020-03-22,nowcast,1.1,0.7,1.4,0.9,1.2,0.31
Kerala,2020-03-23,nowcast,1,0.7,1.4,0.9,1.2,0.4
Kerala,2020-03-24,nowcast,1,0.7,1.3,0.9,1.1,0.48
Kerala,2020-03-25,nowcast,0.9,0.6,1.2,0.8,1.1,0.61
Kerala,2020-03-26,nowcast,0.9,0.6,1.2,0.8,1,0.72
Kerala,2020-03-27,nowcast,0.9,0.6,1.1,0.8,1,0.79
Kerala,2020-03-28,nowcast,0.8,0.5,1.1,0.7,1,0.84
Kerala,2020-03-29,nowcast,0.8,0.5,1.1,0.7,0.9,0.88
Kerala,2020-03-30,nowcast,0.8,0.5,1.1,0.7,0.9,0.9
